districtid,weekid,neighborhoodzscore,statezscore
648,5,0,0
648,6,0,0
648,7,0,0
648,8,-0.7,-0.33
648,9,0,0
648,10,0,-0.33
648,11,-0.89,-0.7
648,12,-0.71,-0.75
648,13,-0.7,-0.65
648,14,0,0.33
648,15,-0.7,-0.61
648,16,-0.71,-0.59
648,17,-0.71,-0.36
648,18,-0.72,-0.39
648,19,-0.71,-0.4
648,20,-0.76,-0.51
648,21,-0.79,-0.56
648,22,-0.7,-0.6
648,23,-0.79,-0.51
648,24,-0.83,-0.56
648,25,-0.73,-0.56
649,1,0,0
649,2,0,0
649,3,0,0
649,4,0,0
649,5,0,0
649,6,0,0
649,7,0.0,-0.49
649,8,2.18,0.32
649,9,-0.98,-0.77
649,10,-0.23,-0.47
649,11,-0.93,-0.68
649,12,-0.38,-0.58
649,13,-0.85,-0.61
649,14,-0.88,-0.6
649,15,2.73,-0.05
649,16,-2.18,-0.65
649,17,-1.3,-0.62
649,18,-1.34,-0.6
649,19,-1.68,-0.74
649,20,-1.09,-0.74
649,21,-0.77,-0.67
649,22,-1.0,-0.69
649,23,-0.25,-0.46
649,24,-0.43,-0.66
649,25,-0.17,-0.4
650,1,0,0
650,2,0,0
650,3,0,0
650,4,0,0
650,5,0,0
650,6,0,0
650,7,1.72,-0.71
650,8,-0.6,-0.88
650,9,-0.56,-0.95
650,10,-0.39,-0.61
650,11,-0.58,-1.03
650,12,-0.72,-1.6
650,13,-0.89,-1.65
650,14,-0.83,-1.32
650,15,-1.24,-1.97
650,16,-0.64,-1.85
650,17,0.4,0.15
650,18,0.88,-0.21
650,19,0.87,-0.75
650,20,1.85,-0.97
650,21,1.17,-0.92
650,22,1.31,-0.94
650,23,2.54,-0.39
650,24,1.71,-0.86
650,25,2.29,-0.46
651,1,0,0
651,2,0,0
651,3,0,0
651,4,0,0
651,5,0,0
651,6,0,0
651,7,0.31,1.19
651,8,1.34,1.99
651,9,0.93,0.45
651,10,-0.07,0.02
651,11,2.27,2.18
651,12,1.57,1.06
651,13,1.0,1.19
651,14,1.69,2.3
651,15,1.77,2.89
651,16,2.57,3.76
651,17,4.94,6.74
651,18,13.08,11.56
651,19,9.61,10.02
651,20,14.05,13.55
651,21,22.9,7.75
651,22,7.78,5.07
651,23,11.41,6.65
651,24,17.27,6.83
651,25,12.19,1.67
652,1,0,0
652,2,0,0
652,3,0,0
652,4,0,0
652,5,0,0
652,6,0,0
652,7,-0.5,-0.35
652,8,-0.5,-0.31
652,9,-0.75,-0.42
652,10,-0.88,-0.71
652,11,-0.4,-0.78
652,12,0.35,-0.28
652,13,-0.78,-0.75
652,14,-0.85,-0.85
652,15,-0.95,-0.61
652,16,-1.47,-0.47
652,17,-2.13,-0.45
652,18,-1.57,-0.45
652,19,-2.02,-0.43
652,20,-1.36,-0.59
652,21,-0.81,-0.71
652,22,-0.69,-0.67
652,23,-1.05,-0.77
652,24,-0.98,-0.72
652,25,-0.47,-0.45
653,1,-0.45,0
653,2,-0.45,0
653,3,-0.45,0
653,4,-0.45,0
653,5,-0.45,0
653,6,-0.45,0
653,7,-0.49,-0.2
653,8,-0.45,-0.3
653,9,-0.46,-0.3
653,10,-0.47,-0.87
653,11,-0.55,-0.61
653,12,-0.49,-0.83
653,13,-0.47,-0.85
653,14,-0.49,-0.7
653,15,-0.49,-0.71
653,16,-0.49,-0.71
653,17,-0.49,-0.62
653,18,-0.6,-0.29
653,19,-0.69,-0.21
653,20,-0.72,-0.37
653,21,-0.71,-0.37
653,22,-0.7,-0.1
653,23,-0.7,-0.09
653,24,-0.67,-0.27
653,25,-0.67,-0.48
654,1,0,0
654,2,0,0
654,3,0,0
654,4,0,0
654,5,0,0
654,6,0,0
654,7,-0.71,-0.39
654,8,-0.18,-0.37
654,9,1.49,0.28
654,10,-0.11,0.77
654,11,-1.21,-0.13
654,12,-0.84,-0.36
654,13,-0.55,-0.54
654,14,1.09,0.02
654,15,-0.42,-0.41
654,16,-0.83,-0.49
654,17,-0.72,-0.52
654,18,0.93,-0.03
654,19,-0.09,-0.28
654,20,-0.36,-0.23
654,21,-0.26,-0.15
654,22,2.02,0.19
654,23,-0.48,-0.3
654,24,-1.23,-0.58
654,25,-0.76,-0.39
655,1,0,0
655,2,0,0
655,3,0,0
655,4,0,0
655,5,0,0
655,6,0,0
655,7,5.24,0.38
655,8,0.35,-0.17
655,9,14.99,0.01
655,10,1.06,-0.43
655,11,0.78,-0.19
655,12,0.35,0.02
655,13,0.39,0.47
655,14,0.04,-0.3
655,15,0.5,-0.26
655,16,3.1,-0.0
655,17,9.66,0.99
655,18,3.19,-0.07
655,19,4.99,-0.0
655,20,3.53,0.2
655,21,3.42,0.76
655,22,5.83,0.96
655,23,4.09,0.28
655,24,1.12,-0.22
655,25,0.41,-0.26
656,1,0,0
656,2,0,0
656,3,0,0
656,4,0,0
656,5,0,0
656,6,0,0
656,7,-0.71,-0.63
656,8,-0.41,-0.74
656,9,-0.41,-0.43
656,10,0.15,0.04
656,11,-1.78,-0.93
656,12,5.28,1.16
656,13,0.63,0.64
656,14,-0.07,-0.36
656,15,-0.39,-0.24
656,16,-0.19,-0.33
656,17,1.57,-0.08
656,18,1.11,-0.52
656,19,0.17,-0.47
656,20,1.22,-0.18
656,21,-0.11,-0.25
656,22,-1.72,-0.48
656,23,-1.27,-0.59
656,24,-1.05,-0.11
656,25,-1.21,0.01
657,1,0,0
657,2,0,0
657,3,0,0
657,4,0,0
657,5,0,0
657,6,0,0
657,7,0,0
657,8,0,-0.3
657,9,-0.5,-0.3
657,10,-1.31,-0.7
657,11,-0.88,-0.54
657,12,-0.57,-0.69
657,13,-0.71,-0.74
657,14,-0.97,-0.7
657,15,-0.61,-0.48
657,16,-1.37,-0.71
657,17,-1.05,-0.47
657,18,-1.03,-0.54
657,19,-1.38,-0.39
657,20,0.17,-0.32
657,21,-0.34,-0.35
657,22,-0.86,-0.41
657,23,-0.73,-0.41
657,24,0.04,-0.38
657,25,0.38,-0.33
658,1,0,0
658,2,0,0
658,3,0,0
658,4,0,0
658,5,0,0
658,6,0,0
658,7,52.55,0.36
658,8,448.26,0.33
658,9,118.14,0.22
658,10,128.61,0.5
658,11,70.72,0.63
658,12,79.7,1.06
658,13,58.83,0.93
658,14,23.98,1.17
658,15,44.47,3.71
658,16,46.96,5.47
658,17,39.99,8.07
658,18,29.5,7.45
658,19,48.8,7.36
658,20,39.07,8.13
658,21,48.19,6.56
658,22,29.98,6.44
658,23,30.36,5.96
658,24,41.69,6.06
658,25,43.24,5.77
659,1,0,0
659,2,0,0
659,3,0,0
659,4,0,0
659,5,0,0
659,6,0,0
659,7,-0.42,-0.23
659,8,-0.42,-0.25
659,9,-0.42,-0.21
659,10,-0.41,-0.2
659,11,-0.41,-0.22
659,12,-0.41,-0.24
659,13,-0.41,-0.22
659,14,-0.4,-0.22
659,15,-0.4,-0.26
659,16,-0.38,-0.22
659,17,-0.4,-0.24
659,18,-0.29,-0.1
659,19,-0.38,-0.15
659,20,-0.31,-0.06
659,21,-0.63,-0.34
659,22,-0.6,-0.31
659,23,-0.81,-0.55
659,24,-0.79,-0.55
659,25,-0.66,-0.39
660,1,0,0
660,2,0,0
660,3,0,0
660,4,0,0
660,5,0,0
660,6,0,0
660,7,-0.5,-0.2
660,8,0,-0.3
660,9,0,-0.3
660,10,0.2,0.1
660,11,-0.96,-0.54
660,12,-0.93,-0.5
660,13,-0.46,-0.37
660,14,-0.79,-0.25
660,15,-1.36,-0.43
660,16,-0.53,-0.43
660,17,1.42,0.04
660,18,9.68,0.16
660,19,2.63,-0.11
660,20,1.47,-0.28
660,21,-1.13,-0.42
660,22,-0.35,-0.31
660,23,0.1,-0.21
660,24,0.11,-0.19
660,25,-0.19,-0.28
661,1,0,0
661,2,0,0
661,3,0,0
661,4,0,0
661,5,0,0
661,6,0,0
661,7,-0.46,-0.23
661,8,-0.53,-0.25
661,9,-0.53,-0.22
661,10,-0.49,-0.25
661,11,-0.56,-0.26
661,12,-0.57,-0.28
661,13,-0.58,-0.25
661,14,-0.63,-0.29
661,15,-0.72,-0.37
661,16,-0.58,-0.4
661,17,-0.52,-0.4
661,18,-0.59,-0.49
661,19,-0.6,-0.42
661,20,-0.7,-0.56
661,21,-0.78,-0.6
661,22,-0.8,-0.6
661,23,-0.84,-0.58
661,24,-0.89,-0.53
661,25,-0.89,-0.53
662,1,0,0
662,2,0,0
662,3,0,0
662,4,0,0
662,5,0,0
662,6,0,0
662,7,-0.77,-0.22
662,8,1.38,2.81
662,9,-2.1,-1.05
662,10,-1.04,-0.74
662,11,-0.57,-0.36
662,12,-0.74,-0.72
662,13,-0.67,-0.53
662,14,-0.72,-0.43
662,15,-1.13,-0.73
662,16,-0.76,-0.46
662,17,-1.37,-0.63
662,18,-1.2,-0.76
662,19,-0.87,-0.68
662,20,-0.87,-0.4
662,21,-1.23,-0.55
662,22,-1.47,-0.69
662,23,-2.06,-0.73
662,24,-2.65,-0.99
662,25,-1.22,-0.84
663,1,0,0
663,2,0,0
663,3,0,0
663,4,0,0
663,5,0,0
663,6,0,0
663,7,0,0
663,8,0,0
663,9,0,0
663,10,0,0
663,11,0,-0.27
663,12,0,-0.11
663,13,-1.0,-0.32
663,14,-1.0,-0.44
663,15,-0.33,-0.17
663,16,-1.0,-0.35
663,17,-2.0,-0.45
663,18,-3.0,-0.3
663,19,8.33,-0.08
663,20,0.26,0.15
663,21,-1.14,-0.19
663,22,-1.89,-0.34
663,23,-0.54,0.58
663,24,-0.93,0.2
663,25,1.9,0.27
664,1,0,0
664,2,0,0
664,3,0,0
664,4,0,0
664,5,0,0
664,6,0,0
664,7,-0.58,-0.43
664,8,-1.0,-0.41
664,9,-0.65,-0.61
664,10,-0.43,-0.35
664,11,0.62,0.7
664,12,-0.14,0.03
664,13,3.31,4.12
664,14,0.7,1.47
664,15,0.38,0.15
664,16,-0.49,-0.51
664,17,-0.62,-0.52
664,18,-0.47,-0.51
664,19,-0.41,-0.49
664,20,-0.58,-0.74
664,21,-0.62,-0.56
664,22,0.04,-0.26
664,23,-0.45,-0.41
664,24,-0.19,-0.21
664,25,-0.34,-0.22
665,1,0,0
665,2,0,0
665,3,0,0
665,4,0,0
665,5,0,0
665,6,0,0
665,7,1.04,0
665,8,2.35,0
665,9,19.69,0
665,10,12.03,0
665,11,13.35,0
665,12,9.13,0
665,13,12.52,0
665,14,20.57,0
665,15,39.22,0
665,16,38.94,0
665,17,30.91,0
665,18,10.58,0
665,19,3.96,0
665,20,2.92,0
665,21,3.8,0
665,22,3.84,0
665,23,3.6,0
665,24,6.04,0
665,25,5.81,0
666,1,0,0
666,2,0,0
666,3,0,0
666,4,0,0
666,5,0,0
666,6,0,0
666,7,-0.21,0.47
666,8,0.11,1.27
666,9,0.15,1.35
666,10,0.06,1.08
666,11,0.25,1.56
666,12,0.43,1.93
666,13,0.78,2.68
666,14,1.19,3.54
666,15,2.2,5.35
666,16,2.91,6.39
666,17,2.49,5.68
666,18,1.81,4.61
666,19,0.72,2.66
666,20,0.6,2.43
666,21,0.51,2.27
666,22,0.49,2.17
666,23,0.31,1.85
666,24,0.12,1.46
666,25,0.28,1.72
667,1,0,0
667,2,0,0
667,3,0,0
667,4,0,0
667,5,0,0
667,6,0,0
667,7,-0.3,-0.19
667,8,-0.68,-0.3
667,9,-0.28,-0.21
667,10,0.51,-0.21
667,11,-0.54,-0.22
667,12,0.31,-0.19
667,13,0.36,-0.19
667,14,0.15,-0.2
667,15,0.29,-0.21
667,16,-0.68,-0.29
667,17,-0.36,-0.36
667,18,0.91,-0.28
667,19,0.79,-0.22
667,20,1.22,-0.12
667,21,1.0,-0.01
667,22,0.07,-0.19
667,23,-0.04,-0.2
667,24,-0.2,-0.22
667,25,-0.14,-0.15
668,1,0,0
668,2,0,0
668,3,0,0
668,4,0,0
668,5,0,0
668,6,0,0
668,7,-0.88,-0.21
668,8,-0.15,-0.27
668,9,0.68,-0.19
668,10,-0.4,-0.18
668,11,-0.84,-0.22
668,12,-1.81,-0.2
668,13,-0.78,-0.21
668,14,-0.35,-0.21
668,15,-0.02,-0.14
668,16,-0.29,-0.13
668,17,-0.23,-0.07
668,18,-0.44,-0.08
668,19,-0.05,0.06
668,20,0.57,0.47
668,21,2.66,0.94
668,22,3.38,0.87
668,23,3.57,0.32
668,24,2.75,-0.0
668,25,0.23,-0.36
669,1,0,0
669,2,0,0
669,3,0,0
669,4,0,0
669,5,0,0
669,6,0,0
669,7,-0.49,-0.08
669,8,-0.25,0.34
669,9,-0.35,0.23
669,10,-0.41,0.05
669,11,-0.41,0.07
669,12,-0.39,0.11
669,13,-0.39,0.11
669,14,-0.39,0.15
669,15,-0.37,0.21
669,16,-0.38,0.15
669,17,-0.21,0.67
669,18,-0.15,1.0
669,19,-0.25,1.07
669,20,-0.56,1.21
669,21,-0.69,1.19
669,22,-0.6,1.38
669,23,-0.63,1.14
669,24,-0.94,0.6
669,25,-0.96,0.55
670,1,0,0
670,2,0,0
670,3,0,0
670,4,0,0
670,5,0,0
670,6,0,0
670,7,0.0,-0.1
670,8,-1.22,-0.49
670,9,-0.85,-1.07
670,10,-0.84,-0.65
670,11,-0.18,0.16
670,12,0.44,-0.09
670,13,-1.55,-0.73
670,14,-1.23,-0.87
670,15,-3.36,-1.0
670,16,-1.66,-0.39
670,17,-0.08,4.23
670,18,1.55,11.51
670,19,1.88,6.67
670,20,0.32,10.22
670,21,2.77,6.57
670,22,4.15,3.96
670,23,12.27,5.32
670,24,58.6,3.77
670,25,26.89,4.12
671,1,0,0
671,2,0,0
671,3,0,0
671,4,0,0
671,5,0,0
671,6,0,0
671,7,-1.22,-0.21
671,8,0.56,-0.3
671,9,-1.73,-0.23
671,10,-0.1,-0.22
671,11,1.5,-0.22
671,12,0.04,-0.2
671,13,2.07,-0.18
671,14,0.33,-0.2
671,15,1.08,-0.22
671,16,4.31,-0.25
671,17,1.35,-0.36
671,18,-0.14,-0.5
671,19,0.29,-0.46
671,20,0.11,-0.54
671,21,-0.69,-0.66
671,22,-0.65,-0.6
671,23,0.22,-0.41
671,24,0.41,-0.34
671,25,0.36,-0.31
672,1,0,0
672,2,0,0
672,3,0,0
672,4,0,0
672,5,0,0
672,6,0,0
672,7,-0.71,-0.21
672,8,-1.24,-0.3
672,9,-0.26,-0.18
672,10,1.0,-0.07
672,11,1.16,-0.13
672,12,23.24,-0.13
672,13,4.49,-0.15
672,14,0.63,-0.15
672,15,0.43,-0.17
672,16,-1.08,-0.21
672,17,1.16,0.16
672,18,0.85,0.21
672,19,0.79,0.6
672,20,0.52,0.67
672,21,1.05,0.42
672,22,0.18,-0.08
672,23,-0.12,-0.29
672,24,0.02,-0.32
672,25,-0.45,-0.49
673,1,0,0
673,2,0,0
673,3,0,0
673,4,0,0
673,5,0,0
673,6,0,0
673,7,-1.41,-1.06
673,8,-1.18,-0.49
673,9,-0.13,0.02
673,10,-0.13,0.02
673,11,-0.15,-0.12
673,12,-0.02,0.36
673,13,2.13,3.55
673,14,-3.28,-0.4
673,15,-0.84,0.67
673,16,-0.61,0.74
673,17,-1.39,-0.25
673,18,-1.2,-0.55
673,19,-0.88,-0.45
673,20,-0.61,-0.13
673,21,-1.24,-0.28
673,22,-1.79,-0.67
673,23,-1.13,-0.34
673,24,-0.72,0.12
673,25,-0.57,0.04
674,1,0,0
674,2,0,0
674,3,0,0
674,4,0,0
674,5,0,0
674,6,0,0
674,7,-0.58,-0.26
674,8,-0.43,-0.29
674,9,-0.12,-0.27
674,10,0.3,-0.34
674,11,-0.48,-0.34
674,12,-0.1,-0.34
674,13,-0.38,-0.32
674,14,-0.8,-0.35
674,15,-0.15,-0.23
674,16,-0.12,-0.17
674,17,-0.25,0.03
674,18,-0.36,-0.02
674,19,-0.56,-0.06
674,20,-0.92,-0.39
674,21,-0.85,-0.42
674,22,-0.95,-0.52
674,23,-0.95,-0.51
674,24,-0.98,-0.51
674,25,-1.06,-0.44
675,1,0,0
675,2,0,0
675,3,-0.71,0
675,4,-0.71,0
675,5,-0.71,0
675,6,-0.7,0
675,7,-0.71,0
675,8,-0.71,0
675,9,-0.71,0
675,10,-0.71,0
675,11,-0.71,-0.27
675,12,-0.73,-0.29
675,13,-0.73,-0.14
675,14,-0.71,0.03
675,15,-0.71,-0.43
675,16,-0.71,-0.14
675,17,-0.71,-0.34
675,18,-0.71,-0.27
675,19,-0.7,0.08
675,20,-0.71,0.15
675,21,-0.71,-0.32
675,22,-0.71,-0.41
675,23,-0.71,-0.27
675,24,-0.71,0.07
675,25,-0.7,0.69
676,1,0,0
676,2,0,0
676,3,0,0
676,4,0,0
676,5,0,0
676,6,0,0
676,7,-0.71,-0.21
676,8,-0.42,-0.28
676,9,-0.64,-0.22
676,10,-0.53,-0.21
676,11,-0.06,-0.21
676,12,0.41,-0.19
676,13,0.37,-0.19
676,14,0.31,-0.2
676,15,0.3,-0.16
676,16,0.06,-0.17
676,17,0.27,-0.15
676,18,0.31,-0.1
676,19,1.53,0.05
676,20,0.86,-0.14
676,21,0.66,-0.22
676,22,0.3,-0.27
676,23,0.22,-0.21
676,24,-0.04,-0.29
676,25,0.06,-0.29
677,1,0,0
677,2,0,0
677,3,0,0
677,4,0,0
677,5,0,0
677,6,0,0
677,7,-0.76,-0.21
677,8,4.58,-0.26
677,9,10.25,-0.03
677,10,2.5,-0.06
677,11,2.58,-0.12
677,12,-0.59,-0.19
677,13,0.64,-0.18
677,14,2.67,-0.14
677,15,0.02,-0.24
677,16,0.53,-0.22
677,17,0.39,-0.06
677,18,0.24,0.0
677,19,-0.11,-0.0
677,20,0.67,0.47
677,21,-0.03,0.0
677,22,0.09,-0.08
677,23,-0.06,-0.11
677,24,-0.05,-0.12
677,25,0.07,-0.18
678,1,0,0
678,2,0,0
678,3,0,0
678,4,0,0
678,5,0,0
678,6,0,0
678,7,0.44,-0.19
678,8,-0.69,-0.31
678,9,-0.8,-0.23
678,10,-0.82,-0.22
678,11,-1.03,-0.23
678,12,-1.7,-0.21
678,13,-0.84,-0.22
678,14,-1.06,-0.25
678,15,-0.75,-0.28
678,16,-0.78,-0.3
678,17,-0.47,-0.41
678,18,-0.68,-0.52
678,19,-0.55,-0.57
678,20,-0.61,-0.72
678,21,-0.85,-0.67
678,22,-0.51,-0.54
678,23,-0.55,-0.44
678,24,-0.4,-0.35
678,25,-0.34,-0.29
679,1,0,0
679,2,0,0
679,3,0,0
679,4,0,0
679,5,0,0
679,6,0,0
679,7,-0.66,-0.21
679,8,0.09,-0.11
679,9,2.04,-0.1
679,10,0.39,-0.16
679,11,2.34,0.03
679,12,2.39,-0.1
679,13,1.51,-0.12
679,14,1.36,-0.02
679,15,1.51,0.02
679,16,1.12,-0.03
679,17,0.3,-0.11
679,18,0.44,-0.01
679,19,0.38,0.04
679,20,0.43,0.14
679,21,0.81,0.22
679,22,0.34,-0.04
679,23,-0.14,-0.31
679,24,0.13,-0.18
679,25,1.19,0.11
680,1,0,0
680,2,0,0
680,3,0,0
680,4,0,0
680,5,0,0
680,6,0,0
680,7,-0.25,0.03
680,8,-0.54,-0.42
680,9,-0.46,-0.39
680,10,-0.54,-0.62
680,11,-0.63,-0.75
680,12,-0.59,-0.56
680,13,-0.55,-0.52
680,14,-0.5,-0.57
680,15,-0.57,-0.72
680,16,-0.74,-0.92
680,17,-0.71,-0.72
680,18,-0.8,-0.7
680,19,-0.84,-0.62
680,20,-0.91,-0.71
680,21,-0.75,-0.54
680,22,-0.84,-0.73
680,23,-0.72,-0.58
680,24,-0.71,-0.55
680,25,-0.49,-0.36
681,1,0,0
681,2,0,0
681,3,0,0
681,4,0,0
681,5,0,0
681,6,0,0
681,7,0,0
681,8,0,0
681,9,0,0
681,10,0,0
681,11,0,-0.2
681,12,-0.04,-0.09
681,13,2.0,-0.42
681,14,-0.2,-0.09
681,15,-0.36,-0.61
681,16,6.7,0.14
681,17,0.6,-0.05
681,18,0.32,-0.46
681,19,-0.71,-0.62
681,20,-0.51,-0.54
681,21,-0.79,-0.48
681,22,-0.62,-0.54
681,23,-0.37,-0.52
681,24,0.06,-0.37
681,25,1.04,-0.27
682,1,0,0
682,2,0,0
682,3,0,0
682,4,0,0
682,5,0,0
682,6,0,0
682,7,0.04,0.14
682,8,-0.11,-0.21
682,9,-0.85,-0.88
682,10,-0.53,-0.43
682,11,-0.87,-0.64
682,12,-0.9,-0.52
682,13,-0.39,-0.6
682,14,-0.56,-0.62
682,15,-0.4,-0.32
682,16,-0.16,-0.18
682,17,-0.12,-0.2
682,18,-0.25,-0.26
682,19,-0.47,-0.31
682,20,-0.28,-0.21
682,21,-0.34,-0.3
682,22,-0.26,-0.29
682,23,-0.29,-0.3
682,24,-0.28,-0.26
682,25,0.28,-0.0
683,1,0,0
683,2,0,0
683,3,0,0
683,4,0,0
683,5,0,0
683,6,0,0
683,7,-0.1,-0.29
683,8,1.81,1.13
683,9,14.97,3.89
683,10,0.2,0.63
683,11,0.67,0.36
683,12,0.33,-0.08
683,13,-0.47,-0.49
683,14,0.03,-0.27
683,15,-0.14,-0.34
683,16,1.3,0.19
683,17,0.28,-0.19
683,18,0.06,-0.27
683,19,0.25,-0.26
683,20,1.31,-0.08
683,21,1.0,0.06
683,22,2.67,0.1
683,23,1.9,-0.06
683,24,1.36,-0.15
683,25,0.79,-0.26
684,1,0,0
684,2,0,0
684,3,0,0
684,4,0,0
684,5,0,0
684,6,0,0
684,7,-0.22,1.87
684,8,0.5,15.76
684,9,-0.25,1.9
684,10,-1.01,0.13
684,11,-0.22,-0.26
684,12,-0.38,-0.4
684,13,-0.56,-0.26
684,14,-0.43,-0.45
684,15,1.75,2.24
684,16,0.68,2.26
684,17,0.3,3.66
684,18,1.81,3.8
684,19,0.39,0.76
684,20,-0.35,1.71
684,21,0.14,1.88
684,22,0.16,1.36
684,23,0.23,1.47
684,24,0.85,1.82
684,25,1.05,1.25
685,1,0,0
685,2,0,0
685,3,0,0
685,4,0,0
685,5,0,0
685,6,0,0
685,7,-0.66,-0.6
685,8,0.47,-0.73
685,9,-0.79,-0.57
685,10,-0.36,-0.48
685,11,0.21,-0.23
685,12,0.93,0.2
685,13,-0.39,-0.71
685,14,2.18,0.16
685,15,6.64,-0.11
685,16,0.12,-0.55
685,17,-1.34,-0.73
685,18,-1.11,-0.64
685,19,-0.6,-0.6
685,20,-0.21,-0.38
685,21,0.34,-0.13
685,22,-0.67,-0.87
685,23,-0.35,-0.63
685,24,-0.28,-0.49
685,25,-0.32,-0.25
686,1,0,0
686,2,0,0
686,3,0,0
686,4,0,0
686,5,0,0
686,6,0,0
686,7,-0.58,-0.62
686,8,-0.82,-0.55
686,9,-0.59,-0.34
686,10,3.92,0.41
686,11,4.97,2.57
686,12,36.0,7.69
686,13,2.18,0.82
686,14,0.08,-0.05
686,15,0.29,-0.13
686,16,-0.37,-0.18
686,17,-0.17,-0.13
686,18,-0.04,-0.12
686,19,1.2,0.04
686,20,1.74,-0.0
686,21,2.18,-0.0
686,22,2.1,0.09
686,23,1.51,0.18
686,24,-0.34,-0.19
686,25,-0.7,-0.24
687,1,0,0
687,2,0,0
687,3,0,0
687,4,0,0
687,5,0,0
687,6,0,0
687,7,-0.18,0.53
687,8,0.39,1.69
687,9,-0.17,0.49
687,10,0.67,2.5
687,11,0.22,1.31
687,12,-0.02,0.57
687,13,-0.08,0.45
687,14,-0.02,0.69
687,15,-0.37,-0.05
687,16,-0.51,-0.35
687,17,-0.51,-0.34
687,18,-0.41,-0.09
687,19,-0.17,0.22
687,20,-0.25,-0.07
687,21,-0.3,-0.05
687,22,-0.31,0.02
687,23,-0.3,0.01
687,24,-0.37,-0.12
687,25,-0.28,0.05
688,1,0,0
688,2,0,0
688,3,0,0
688,4,0,0
688,5,0,0
688,6,0,0
688,7,-0.55,-0.26
688,8,-0.48,-0.32
688,9,-0.46,-0.28
688,10,-0.59,-0.34
688,11,-0.57,-0.33
688,12,-0.62,-0.37
688,13,-0.53,-0.4
688,14,-0.78,-0.38
